"SpecCode","Genus","Species","SpeciesRefNo","FBname","SubFamily","FamCode","GenCode","SubGenCode","Family","Order","Class"
58478,"Leporinus","marcgravii",36801,NA,NA,559,3699,NA,"Anostomidae","Characiformes","Actinopterygii"
12332,"Leporinus","melanopleura",36801,"Spottail leporinus",NA,559,3699,NA,"Anostomidae","Characiformes","Actinopterygii"
66870,"Leporinus","melanopleurodes",93224,NA,NA,559,3699,NA,"Anostomidae","Characiformes","Actinopterygii"
27838,"Leporinus","melanostictus",12225,NA,NA,559,3699,NA,"Anostomidae","Characiformes","Actinopterygii"
52575,"Leporinus","microphthalmus",27925,NA,NA,559,3699,NA,"Anostomidae","Characiformes","Actinopterygii"
51325,"Leporinus","moralesi",6329,NA,NA,559,3699,NA,"Anostomidae","Characiformes","Actinopterygii"
51326,"Leporinus","multifasciatus",6329,NA,NA,559,3699,NA,"Anostomidae","Characiformes","Actinopterygii"
53260,"Leporinus","muyscorum",36801,NA,NA,559,3699,NA,"Anostomidae","Characiformes","Actinopterygii"
53745,"Leporinus","nattereri",598,NA,NA,559,3699,NA,"Anostomidae","Characiformes","Actinopterygii"
53746,"Leporinus","niceforoi",598,NA,NA,559,3699,NA,"Anostomidae","Characiformes","Actinopterygii"
12333,"Leporinus","nigrotaeniatus",36801,"Halfline leporinus",NA,559,3699,NA,"Anostomidae","Characiformes","Actinopterygii"
27849,"Leporinus","nijsseni",12225,NA,NA,559,3699,NA,"Anostomidae","Characiformes","Actinopterygii"
23445,"Leporinus","obtusidens",11229,NA,NA,559,3699,NA,"Anostomidae","Characiformes","Actinopterygii"
27665,"Leporinus","octofasciatus",598,NA,NA,559,3699,NA,"Anostomidae","Characiformes","Actinopterygii"
52576,"Leporinus","octomaculatus",27925,NA,NA,559,3699,NA,"Anostomidae","Characiformes","Actinopterygii"
56963,"Leporinus","ortomaculatus",35266,NA,NA,559,3699,NA,"Anostomidae","Characiformes","Actinopterygii"
61629,"Leporinus","pachyurus",36801,NA,NA,559,3699,NA,"Anostomidae","Characiformes","Actinopterygii"
58479,"Leporinus","parae",36801,NA,NA,559,3699,NA,"Anostomidae","Characiformes","Actinopterygii"
53297,"Leporinus","paralternus",598,NA,NA,559,3699,NA,"Anostomidae","Characiformes","Actinopterygii"
52579,"Leporinus","paranensis",27925,NA,NA,559,3699,NA,"Anostomidae","Characiformes","Actinopterygii"
67129,"Leporinus","parvulus",93868,NA,NA,559,3699,NA,"Anostomidae","Characiformes","Actinopterygii"
14172,"Leporinus","pearsoni",36801,NA,NA,559,3699,NA,"Anostomidae","Characiformes","Actinopterygii"
27666,"Leporinus","pellegrinii",598,NA,NA,559,3699,NA,"Anostomidae","Characiformes","Actinopterygii"
58480,"Leporinus","piau",36801,NA,NA,559,3699,NA,"Anostomidae","Characiformes","Actinopterygii"
66791,"Leporinus","piavussu",93038,NA,NA,559,3699,NA,"Anostomidae","Characiformes","Actinopterygii"
60312,"Leporinus","pitingai",36801,NA,NA,559,3699,NA,"Anostomidae","Characiformes","Actinopterygii"
62845,"Leporinus","platycephalus",56787,NA,NA,559,3699,NA,"Anostomidae","Characiformes","Actinopterygii"
56965,"Leporinus","punctatus",35266,NA,NA,559,3699,NA,"Anostomidae","Characiformes","Actinopterygii"
51875,"Leporinus","reinhardti",28797,NA,NA,559,3699,NA,"Anostomidae","Characiformes","Actinopterygii"
52581,"Leporinus","reticulatus",27925,NA,NA,559,3699,NA,"Anostomidae","Characiformes","Actinopterygii"
66857,"Leporinus","santosi",93223,NA,NA,559,3699,NA,"Anostomidae","Characiformes","Actinopterygii"
52582,"Leporinus","sexstriatus",27925,NA,NA,559,3699,NA,"Anostomidae","Characiformes","Actinopterygii"
61472,"Leporinus","spilopleura",36801,NA,NA,559,3699,NA,"Anostomidae","Characiformes","Actinopterygii"
53302,"Leporinus","steindachneri",36801,NA,NA,559,3699,NA,"Anostomidae","Characiformes","Actinopterygii"
53301,"Leporinus","steyermarki",36801,NA,NA,559,3699,NA,"Anostomidae","Characiformes","Actinopterygii"
51328,"Leporinus","striatus",6329,NA,NA,559,3699,NA,"Anostomidae","Characiformes","Actinopterygii"
53303,"Leporinus","subniger",598,NA,NA,559,3699,NA,"Anostomidae","Characiformes","Actinopterygii"
53304,"Leporinus","taeniatus",598,NA,NA,559,3699,NA,"Anostomidae","Characiformes","Actinopterygii"
60313,"Leporinus","taeniofasciatus",36801,NA,NA,559,3699,NA,"Anostomidae","Characiformes","Actinopterygii"
56940,"Leporinus","tigrinus",36801,NA,NA,559,3699,NA,"Anostomidae","Characiformes","Actinopterygii"
25647,"Leporinus","trifasciatus",598,NA,NA,559,3699,NA,"Anostomidae","Characiformes","Actinopterygii"
52583,"Leporinus","trimaculatus",27925,NA,NA,559,3699,NA,"Anostomidae","Characiformes","Actinopterygii"
60311,"Leporinus","uatumaensis",36801,NA,NA,559,3699,NA,"Anostomidae","Characiformes","Actinopterygii"
64923,"Leporinus","unitaeniatus",80692,NA,NA,559,3699,NA,"Anostomidae","Characiformes","Actinopterygii"
64495,"Leporinus","vanzoi",75002,NA,NA,559,3699,NA,"Anostomidae","Characiformes","Actinopterygii"
63699,"Leporinus","venerei",75002,NA,NA,559,3699,NA,"Anostomidae","Characiformes","Actinopterygii"
51329,"Leporinus","wolfei",6329,NA,NA,559,3699,NA,"Anostomidae","Characiformes","Actinopterygii"
51331,"Leporinus","y-ophorus",6329,NA,NA,559,3699,NA,"Anostomidae","Characiformes","Actinopterygii"
53268,"Petulanos","intermedius",78750,NA,NA,559,10982,NA,"Anostomidae","Characiformes","Actinopterygii"
51873,"Petulanos","plicatus",78750,NA,NA,559,10982,NA,"Anostomidae","Characiformes","Actinopterygii"
53271,"Petulanos","spiloclistron",78750,NA,NA,559,10982,NA,"Anostomidae","Characiformes","Actinopterygii"
27663,"Pseudanos","gracilis",598,NA,NA,559,9990,NA,"Anostomidae","Characiformes","Actinopterygii"
53263,"Pseudanos","irinae",28768,NA,NA,559,9990,NA,"Anostomidae","Characiformes","Actinopterygii"
12334,"Pseudanos","trimaculatus",36801,"Threespot headstander",NA,559,9990,NA,"Anostomidae","Characiformes","Actinopterygii"
66800,"Pseudanos","varii",91907,NA,NA,559,9990,NA,"Anostomidae","Characiformes","Actinopterygii"
62244,"Pseudanos","winterbottomi",55429,NA,NA,559,9990,NA,"Anostomidae","Characiformes","Actinopterygii"
25653,"Rhytiodus","argenteofuscus",598,NA,NA,559,2063,NA,"Anostomidae","Characiformes","Actinopterygii"
51379,"Rhytiodus","elongatus",598,NA,NA,559,2063,NA,"Anostomidae","Characiformes","Actinopterygii"
56972,"Rhytiodus","lauzannei",35271,NA,NA,559,2063,NA,"Anostomidae","Characiformes","Actinopterygii"
51334,"Rhytiodus","microlepis",6329,NA,NA,559,2063,NA,"Anostomidae","Characiformes","Actinopterygii"
52642,"Sartor","elongatus",36801,NA,NA,559,859,NA,"Anostomidae","Characiformes","Actinopterygii"
51383,"Sartor","respectus",598,NA,NA,559,859,NA,"Anostomidae","Characiformes","Actinopterygii"
52643,"Sartor","tucuruiense",36801,NA,NA,559,859,NA,"Anostomidae","Characiformes","Actinopterygii"
52644,"Schizodon","altoparanae",27925,NA,NA,559,6152,NA,"Anostomidae","Characiformes","Actinopterygii"
52645,"Schizodon","australis",27925,NA,NA,559,6152,NA,"Anostomidae","Characiformes","Actinopterygii"
53266,"Schizodon","borellii",36801,NA,NA,559,6152,NA,"Anostomidae","Characiformes","Actinopterygii"
48614,"Schizodon","corti",28837,NA,NA,559,6152,NA,"Anostomidae","Characiformes","Actinopterygii"
57584,"Schizodon","dissimilis",36801,NA,NA,559,6152,NA,"Anostomidae","Characiformes","Actinopterygii"
23448,"Schizodon","fasciatus",36801,NA,NA,559,6152,NA,"Anostomidae","Characiformes","Actinopterygii"
52646,"Schizodon","intermedius",27925,NA,NA,559,6152,NA,"Anostomidae","Characiformes","Actinopterygii"
53275,"Schizodon","isognathus",75767,NA,NA,559,6152,NA,"Anostomidae","Characiformes","Actinopterygii"
52647,"Schizodon","jacuiensis",27925,NA,NA,559,6152,NA,"Anostomidae","Characiformes","Actinopterygii"
53725,"Schizodon","knerii",36801,NA,NA,559,6152,NA,"Anostomidae","Characiformes","Actinopterygii"
53264,"Schizodon","nasutus",36801,NA,NA,559,6152,NA,"Anostomidae","Characiformes","Actinopterygii"
53265,"Schizodon","platae",36801,NA,NA,559,6152,NA,"Anostomidae","Characiformes","Actinopterygii"
61627,"Schizodon","rostratus",36801,NA,NA,559,6152,NA,"Anostomidae","Characiformes","Actinopterygii"
64031,"Schizodon","scotorhabdotus",75767,NA,NA,559,6152,NA,"Anostomidae","Characiformes","Actinopterygii"
66127,"Schizodon","succinctus",87119,NA,NA,559,6152,NA,"Anostomidae","Characiformes","Actinopterygii"
25712,"Schizodon","vittatus",598,NA,NA,559,6152,NA,"Anostomidae","Characiformes","Actinopterygii"
51381,"Synaptolaemus","cingulatus",598,NA,NA,559,9601,NA,"Anostomidae","Characiformes","Actinopterygii"
53293,"Synaptolaemus","latofasciatus",28768,NA,NA,559,9601,NA,"Anostomidae","Characiformes","Actinopterygii"
60529,"Anotopterus","nikparini",31260,"North Pacific daggertooth",NA,172,9721,NA,"Anotopteridae","Aulopiformes","Actinopterygii"
2729,"Anotopterus","pharao",31260,"Daggertooth",NA,172,9721,NA,"Anotopteridae","Aulopiformes","Actinopterygii"
60528,"Anotopterus","vorax",31260,"Southern ocean daggertooth",NA,172,9721,NA,"Anotopteridae","Aulopiformes","Actinopterygii"
14035,"Allenichthys","glauerti",9563,"Glauert's anglerfish","Histiophryninae",192,2169,NA,"Antennariidae","Lophiiformes","Actinopterygii"
11113,"Antennarius","biocellatus",6773,"Brackishwater frogfish","Antennariinae",192,4744,NA,"Antennariidae","Lophiiformes","Actinopterygii"
7293,"Antennarius","commerson",6773,"Commerson's frogfish","Antennariinae",192,4744,NA,"Antennariidae","Lophiiformes","Actinopterygii"
8074,"Antennarius","hispidus",6773,"Shaggy angler","Antennariinae",192,4744,NA,"Antennariidae","Lophiiformes","Actinopterygii"
23738,"Antennarius","indicus",6773,"Indian frogfish","Antennariinae",192,4744,NA,"Antennariidae","Lophiiformes","Actinopterygii"
9259,"Antennarius","maculatus",6773,"Warty frogfish","Antennariinae",192,4744,NA,"Antennariidae","Lophiiformes","Actinopterygii"
3084,"Antennarius","multiocellatus",7251,"Longlure frogfish","Antennariinae",192,4744,NA,"Antennariidae","Lophiiformes","Actinopterygii"
5072,"Antennarius","pardalis",2720,NA,"Antennariinae",192,4744,NA,"Antennariidae","Lophiiformes","Actinopterygii"
3086,"Antennarius","pauciradiatus",7251,"Dwarf frogfish","Antennariinae",192,4744,NA,"Antennariidae","Lophiiformes","Actinopterygii"
10276,"Antennarius","pictus",6773,"Painted frogfish","Antennariinae",192,4744,NA,"Antennariidae","Lophiiformes","Actinopterygii"
7295,"Antennarius","randalli",6773,"Randall's frogfish","Antennariinae",192,4744,NA,"Antennariidae","Lophiiformes","Actinopterygii"
5474,"Antennarius","striatus",6773,"Striated frogfish","Antennariinae",192,4744,NA,"Antennariidae","Lophiiformes","Actinopterygii"
11144,"Antennatus","analis",6773,"Tailjet frogfish","Antennariinae",192,6281,NA,"Antennariidae","Lophiiformes","Actinopterygii"
16680,"Antennatus","bermudensis",5521,"Island frogfish","Antennariinae",192,6281,NA,"Antennariidae","Lophiiformes","Actinopterygii"
5402,"Antennatus","coccineus",6773,"Scarlet frogfish","Antennariinae",192,6281,NA,"Antennariidae","Lophiiformes","Actinopterygii"
7294,"Antennatus","dorehensis",6773,"New Guinean frogfish","Antennariinae",192,6281,NA,"Antennariidae","Lophiiformes","Actinopterygii"
27298,"Antennatus","duescus",6773,"Side-jet frogfish","Antennariinae",192,6281,NA,"Antennariidae","Lophiiformes","Actinopterygii"
28139,"Antennatus","flagellatus",13747,NA,"Antennariinae",192,6281,NA,"Antennariidae","Lophiiformes","Actinopterygii"
59456,"Antennatus","linearis",40786,"Pygmy anglerfish","Antennariinae",192,6281,NA,"Antennariidae","Lophiiformes","Actinopterygii"
5403,"Antennatus","nummifer",6773,"Spotfin frogfish","Antennariinae",192,6281,NA,"Antennariidae","Lophiiformes","Actinopterygii"
7296,"Antennatus","rosaceus",1602,"Spiny-tufted frogfish","Antennariinae",192,6281,NA,"Antennariidae","Lophiiformes","Actinopterygii"
13451,"Antennatus","sanguineus",9269,"Bloody frogfish","Antennariinae",192,6281,NA,"Antennariidae","Lophiiformes","Actinopterygii"
13455,"Antennatus","strigatus",9269,"Bandtail frogfish","Antennariinae",192,6281,NA,"Antennariidae","Lophiiformes","Actinopterygii"
11150,"Antennatus","tuberosus",6773,"Tuberculated frogfish","Antennariinae",192,6281,NA,"Antennariidae","Lophiiformes","Actinopterygii"
14039,"Echinophryne","crassispina",9563,"Prickly anglerfish","Histiophryninae",192,9673,NA,"Antennariidae","Lophiiformes","Actinopterygii"
14042,"Echinophryne","mitchellii",6773,"Long-spined anglerfish","Histiophryninae",192,9673,NA,"Antennariidae","Lophiiformes","Actinopterygii"
24729,"Echinophryne","reynoldsi",7300,"Sponge anglerfish","Histiophryninae",192,9673,NA,"Antennariidae","Lophiiformes","Actinopterygii"
3083,"Fowlerichthys","avalonis",2850,"Roughbar frogfish","Antennariinae",192,3683,NA,"Antennariidae","Lophiiformes","Actinopterygii"
3085,"Fowlerichthys","ocellatus",7251,"Ocellated frogfish","Antennariinae",192,3683,NA,"Antennariidae","Lophiiformes","Actinopterygii"
3087,"Fowlerichthys","radiosus",7251,"Singlespot frogfish","Antennariinae",192,3683,NA,"Antennariidae","Lophiiformes","Actinopterygii"
60321,"Fowlerichthys","scriptissimus",41299,NA,"Antennariinae",192,3683,NA,"Antennariidae","Lophiiformes","Actinopterygii"
12804,"Fowlerichthys","senegalensis",7394,"Senegalese frogfish","Antennariinae",192,3683,NA,"Antennariidae","Lophiiformes","Actinopterygii"
24733,"Histiophryne","bougainvilli",7300,"Bougainvilles anglerfish","Histiophryninae",192,2414,NA,"Antennariidae","Lophiiformes","Actinopterygii"
14043,"Histiophryne","cryptacanthus",9563,"Cryptic anglerfish","Histiophryninae",192,2414,NA,"Antennariidae","Lophiiformes","Actinopterygii"
66154,"Histiophryne","maggiewalker",87287,"Queensland frogfish","Histiophryninae",192,2414,NA,"Antennariidae","Lophiiformes","Actinopterygii"
66569,"Histiophryne","pogonius",89955,NA,"Histiophryninae",192,2414,NA,"Antennariidae","Lophiiformes","Actinopterygii"
64877,"Histiophryne","psychedelica",80493,"Psychedelic frogfish","Histiophryninae",192,2414,NA,"Antennariidae","Lophiiformes","Actinopterygii"
3089,"Histrio","histrio",6773,"Sargassumfish","Antennariinae",192,3872,NA,"Antennariidae","Lophiiformes","Actinopterygii"
14045,"Kuiterichthys","furcipilis",9563,"Rough anglerfish","Histiophryninae",192,4703,NA,"Antennariidae","Lophiiformes","Actinopterygii"
63521,"Lophiocharon","hutchinsi",59208,"Hutchins' anglerfish","Histiophryninae",192,8760,NA,"Antennariidae","Lophiiformes","Actinopterygii"
47502,"Lophiocharon","lithinostomus",6773,"Marble-mouthed frogfish","Histiophryninae",192,8760,NA,"Antennariidae","Lophiiformes","Actinopterygii"
10330,"Lophiocharon","trisignatus",6993,"Three-spot frogfish","Histiophryninae",192,8760,NA,"Antennariidae","Lophiiformes","Actinopterygii"
47500,"Nudiantennarius","subteres",6773,"Deep-water frogfish","Antennariinae",192,5170,NA,"Antennariidae","Lophiiformes","Actinopterygii"
14047,"Phyllophryne","scortea",9563,"Smooth anglerfish","Histiophryninae",192,2258,NA,"Antennariidae","Lophiiformes","Actinopterygii"
14048,"Rhycherus","filamentosus",9563,"Tasselled anglerfish","Histiophryninae",192,2993,NA,"Antennariidae","Lophiiformes","Actinopterygii"
24739,"Rhycherus","gloveri",7300,"Glover's anglerfish","Histiophryninae",192,2993,NA,"Antennariidae","Lophiiformes","Actinopterygii"
11269,"Tathicarpus","butleri",6993,"Butler's frogfish","Histiophryninae",192,2686,NA,"Antennariidae","Lophiiformes","Actinopterygii"
3064,"Aphredoderus","sayanus",5723,"Pirate perch",NA,177,1043,NA,"Aphredoderidae","Percopsiformes","Actinopterygii"
54841,"Aphyonus","bolini",34024,NA,NA,473,6236,NA,"Aphyonidae","Ophidiiformes","Actinopterygii"
16800,"Aphyonus","brevidorsalis",34024,NA,NA,473,6236,NA,"Aphyonidae","Ophidiiformes","Actinopterygii"
9006,"Aphyonus","gelatinosus",34024,"Gelatinous blindfish",NA,473,6236,NA,"Aphyonidae","Ophidiiformes","Actinopterygii"
17089,"Aphyonus","rassi",34024,NA,NA,473,6236,NA,"Aphyonidae","Ophidiiformes","Actinopterygii"
56408,"Barathronus","affinis",34024,NA,NA,473,754,NA,"Aphyonidae","Ophidiiformes","Actinopterygii"
56409,"Barathronus","bicolor",34024,NA,NA,473,754,NA,"Aphyonidae","Ophidiiformes","Actinopterygii"
56410,"Barathronus","bruuni",34024,NA,NA,473,754,NA,"Aphyonidae","Ophidiiformes","Actinopterygii"
56411,"Barathronus","diaphanus",34024,NA,NA,473,754,NA,"Aphyonidae","Ophidiiformes","Actinopterygii"
16830,"Barathronus","maculatus",34024,"Spotted gelatinous cusk",NA,473,754,NA,"Aphyonidae","Ophidiiformes","Actinopterygii"
56412,"Barathronus","multidens",34024,NA,NA,473,754,NA,"Aphyonidae","Ophidiiformes","Actinopterygii"
56413,"Barathronus","pacificus",34024,NA,NA,473,754,NA,"Aphyonidae","Ophidiiformes","Actinopterygii"
46303,"Barathronus","parfaiti",34024,NA,NA,473,754,NA,"Aphyonidae","Ophidiiformes","Actinopterygii"
65343,"Barathronus","solomonensis",83559,NA,NA,473,754,NA,"Aphyonidae","Ophidiiformes","Actinopterygii"
56414,"Barathronus","unicolor",34024,NA,NA,473,754,NA,"Aphyonidae","Ophidiiformes","Actinopterygii"
56415,"Meteoria","erythrops",34024,NA,NA,473,3371,NA,"Aphyonidae","Ophidiiformes","Actinopterygii"
56416,"Nybelinella","brevidorsalis",34024,NA,NA,473,8122,NA,"Aphyonidae","Ophidiiformes","Actinopterygii"
9007,"Nybelinella","erikssoni",34024,NA,NA,473,8122,NA,"Aphyonidae","Ophidiiformes","Actinopterygii"
54845,"Parasciadonus","brevibrachium",34024,NA,NA,473,8869,NA,"Aphyonidae","Ophidiiformes","Actinopterygii"
54842,"Parasciadonus","pauciradiatus",34024,NA,NA,473,8869,NA,"Aphyonidae","Ophidiiformes","Actinopterygii"
46349,"Sciadonus","cryptophthalmus",34024,NA,NA,473,1944,NA,"Aphyonidae","Ophidiiformes","Actinopterygii"
46350,"Sciadonus","galatheae",34024,NA,NA,473,1944,NA,"Aphyonidae","Ophidiiformes","Actinopterygii"
56417,"Sciadonus","jonassoni",34024,NA,NA,473,1944,NA,"Aphyonidae","Ophidiiformes","Actinopterygii"
55193,"Sciadonus","pedicellaris",34024,NA,NA,473,1944,NA,"Aphyonidae","Ophidiiformes","Actinopterygii"
10317,"Apistops","caloundra",6192,"Short-armed waspfish",NA,576,1478,NA,"Apistidae","Scorpaeniformes","Actinopterygii"
6383,"Apistus","carinatus",3503,"Ocellated waspfish",NA,576,4683,NA,"Apistidae","Scorpaeniformes","Actinopterygii"
27436,"Cheroscorpaena","tridactyla",6192,"Humpback waspfish",NA,576,10037,NA,"Apistidae","Scorpaeniformes","Actinopterygii"
25311,"Acanthosphex","leurynnis",12123,"Wasp-spine velvetfish",NA,268,3105,NA,"Aploactinidae","Scorpaeniformes","Actinopterygii"
27470,"Adventor","elongatus",6192,"Visitor",NA,268,9786,NA,"Aploactinidae","Scorpaeniformes","Actinopterygii"
9237,"Aploactis","aspera",559,"Dusky velvetfish",NA,268,1592,NA,"Aploactinidae","Scorpaeniformes","Actinopterygii"
52225,"Aploactisoma","milesii",7300,"Southern velvetfish",NA,268,546,NA,"Aploactinidae","Scorpaeniformes","Actinopterygii"
52248,"Bathyaploactis","curtisensis",7300,"Port Curtis mossback",NA,268,9322,NA,"Aploactinidae","Scorpaeniformes","Actinopterygii"
27472,"Bathyaploactis","ornatissima",6192,"Ornate velvetfish",NA,268,9322,NA,"Aploactinidae","Scorpaeniformes","Actinopterygii"
58987,"Cocotropus","altipinnis",39602,"Highfin velvetfish",NA,268,5341,NA,"Aploactinidae","Scorpaeniformes","Actinopterygii"
65997,"Cocotropus","astakhovi",86262,NA,NA,268,5341,NA,"Aploactinidae","Scorpaeniformes","Actinopterygii"
52887,"Cocotropus","dermacanthus",1623,"Spinyskin velvetfish",NA,268,5341,NA,"Aploactinidae","Scorpaeniformes","Actinopterygii"
59074,"Cocotropus","echinatus",39602,NA,NA,268,5341,NA,"Aploactinidae","Scorpaeniformes","Actinopterygii"
66004,"Cocotropus","eksae",86262,NA,NA,268,5341,NA,"Aploactinidae","Scorpaeniformes","Actinopterygii"
65426,"Cocotropus","izuensis",83999,NA,NA,268,5341,NA,"Aploactinidae","Scorpaeniformes","Actinopterygii"
61434,"Cocotropus","keramaensis",49352,NA,NA,268,5341,NA,"Aploactinidae","Scorpaeniformes","Actinopterygii"
56826,"Cocotropus","larvatus",34765,"Ghost velvetfish",NA,268,5341,NA,"Aploactinidae","Scorpaeniformes","Actinopterygii"
23897,"Cocotropus","masudai",559,NA,NA,268,5341,NA,"Aploactinidae","Scorpaeniformes","Actinopterygii"
63513,"Cocotropus","microps",57897,"Patchwork velvetfish",NA,268,5341,NA,"Aploactinidae","Scorpaeniformes","Actinopterygii"
16870,"Cocotropus","monacanthus",5498,"Roughskin scorpionfish",NA,268,5341,NA,"Aploactinidae","Scorpaeniformes","Actinopterygii"
63771,"Cocotropus","possi",75210,NA,NA,268,5341,NA,"Aploactinidae","Scorpaeniformes","Actinopterygii"
64753,"Cocotropus","richeri",75988,NA,NA,268,5341,NA,"Aploactinidae","Scorpaeniformes","Actinopterygii"
64096,"Cocotropus","roseomaculatus",76876,NA,NA,268,5341,NA,"Aploactinidae","Scorpaeniformes","Actinopterygii"
