"SpecCode","Species","Genus","Subfamily","Family","Order","Class","SuperClass"
"3505","Percina pantherina","Percina","Etheostomatinae","Percidae","Perciformes/Percoidei","Actinopteri","Osteichthyes"
"3506","Percina peltata","Percina","Etheostomatinae","Percidae","Perciformes/Percoidei","Actinopteri","Osteichthyes"
"3507","Percina phoxocephala","Percina","Etheostomatinae","Percidae","Perciformes/Percoidei","Actinopteri","Osteichthyes"
"3508","Percina rex","Percina","Etheostomatinae","Percidae","Perciformes/Percoidei","Actinopteri","Osteichthyes"
"3509","Percina roanoka","Percina","Etheostomatinae","Percidae","Perciformes/Percoidei","Actinopteri","Osteichthyes"
"3510","Percina sciera","Percina","Etheostomatinae","Percidae","Perciformes/Percoidei","Actinopteri","Osteichthyes"
"3511","Percina shumardi","Percina","Etheostomatinae","Percidae","Perciformes/Percoidei","Actinopteri","Osteichthyes"
"63483","Percina sipsi","Percina","Etheostomatinae","Percidae","Perciformes/Percoidei","Actinopteri","Osteichthyes"
"63484","Percina smithvanizi","Percina","Etheostomatinae","Percidae","Perciformes/Percoidei","Actinopteri","Osteichthyes"
"3512","Percina squamata","Percina","Etheostomatinae","Percidae","Perciformes/Percoidei","Actinopteri","Osteichthyes"
"56238","Percina stictogaster","Percina","Etheostomatinae","Percidae","Perciformes/Percoidei","Actinopteri","Osteichthyes"
"58927","Percina suttkusi","Percina","Etheostomatinae","Percidae","Perciformes/Percoidei","Actinopteri","Osteichthyes"
"3513","Percina tanasi","Percina","Etheostomatinae","Percidae","Perciformes/Percoidei","Actinopteri","Osteichthyes"
"3514","Percina uranidea","Percina","Etheostomatinae","Percidae","Perciformes/Percoidei","Actinopteri","Osteichthyes"
"3502","Percina vigil","Percina","Etheostomatinae","Percidae","Perciformes/Percoidei","Actinopteri","Osteichthyes"
"64024","Percina williamsi","Percina","Etheostomatinae","Percidae","Perciformes/Percoidei","Actinopteri","Osteichthyes"
"23990","Percis japonica","Percis","Hypsagoninae","Agonidae","Perciformes/Cottoidei","Actinopteri","Osteichthyes"
"23991","Percis matsuii","Percis","Hypsagoninae","Agonidae","Perciformes/Cottoidei","Actinopteri","Osteichthyes"
"56074","Percocypris pingi","Percocypris","Schizothoracinae","Cyprinidae","Cypriniformes","Actinopteri","Osteichthyes"
"62086","Percocypris regani","Percocypris","Schizothoracinae","Cyprinidae","Cypriniformes","Actinopteri","Osteichthyes"
"58094","Percocypris tchangi","Percocypris","Schizothoracinae","Cyprinidae","Cypriniformes","Actinopteri","Osteichthyes"
"465","Percophis brasiliensis","Percophis",NA,"Percophidae","Perciformes/Percophoidei","Actinopteri","Osteichthyes"
"3065","Percopsis omiscomaycus","Percopsis",NA,"Percopsidae","Percopsiformes","Actinopteri","Osteichthyes"
"3066","Percopsis transmontana","Percopsis",NA,"Percopsidae","Percopsiformes","Actinopteri","Osteichthyes"
"26220","Pereulixia kosiensis","Pereulixia","Salariinae","Blenniidae","Blenniiformes","Actinopteri","Osteichthyes"
"7479","Periophthalmodon freycineti","Periophthalmodon","Periophthalminae","Oxudercidae","Gobiiformes","Actinopteri","Osteichthyes"
"8414","Periophthalmodon schlosseri","Periophthalmodon","Periophthalminae","Oxudercidae","Gobiiformes","Actinopteri","Osteichthyes"
"25083","Periophthalmodon septemradiatus","Periophthalmodon","Periophthalminae","Oxudercidae","Gobiiformes","Actinopteri","Osteichthyes"
"7480","Periophthalmus argentilineatus","Periophthalmus","Periophthalminae","Oxudercidae","Gobiiformes","Actinopteri","Osteichthyes"
"12803","Periophthalmus barbarus","Periophthalmus","Periophthalminae","Oxudercidae","Gobiiformes","Actinopteri","Osteichthyes"
"25085","Periophthalmus chrysospilos","Periophthalmus","Periophthalminae","Oxudercidae","Gobiiformes","Actinopteri","Osteichthyes"
"64124","Periophthalmus darwini","Periophthalmus","Periophthalminae","Oxudercidae","Gobiiformes","Actinopteri","Osteichthyes"
"7481","Periophthalmus gracilis","Periophthalmus","Periophthalminae","Oxudercidae","Gobiiformes","Actinopteri","Osteichthyes"
"7482","Periophthalmus kalolo","Periophthalmus","Periophthalminae","Oxudercidae","Gobiiformes","Actinopteri","Osteichthyes"
"60009","Periophthalmus magnuspinnatus","Periophthalmus","Periophthalminae","Oxudercidae","Gobiiformes","Actinopteri","Osteichthyes"
"7484","Periophthalmus malaccensis","Periophthalmus","Periophthalminae","Oxudercidae","Gobiiformes","Actinopteri","Osteichthyes"
"7485","Periophthalmus minutus","Periophthalmus","Periophthalminae","Oxudercidae","Gobiiformes","Actinopteri","Osteichthyes"
"54509","Periophthalmus modestus","Periophthalmus","Periophthalminae","Oxudercidae","Gobiiformes","Actinopteri","Osteichthyes"
"26515","Periophthalmus novaeguineaensis","Periophthalmus","Periophthalminae","Oxudercidae","Gobiiformes","Actinopteri","Osteichthyes"
"7486","Periophthalmus novemradiatus","Periophthalmus","Periophthalminae","Oxudercidae","Gobiiformes","Actinopteri","Osteichthyes"
"68025","Periophthalmus pusing","Periophthalmus","Periophthalminae","Oxudercidae","Gobiiformes","Actinopteri","Osteichthyes"
"57510","Periophthalmus spilotus","Periophthalmus","Periophthalminae","Oxudercidae","Gobiiformes","Actinopteri","Osteichthyes"
"65352","Periophthalmus takita","Periophthalmus","Periophthalminae","Oxudercidae","Gobiiformes","Actinopteri","Osteichthyes"
"65362","Periophthalmus variabilis","Periophthalmus","Periophthalminae","Oxudercidae","Gobiiformes","Actinopteri","Osteichthyes"
"61443","Periophthalmus walailakae","Periophthalmus","Periophthalminae","Oxudercidae","Gobiiformes","Actinopteri","Osteichthyes"
"46408","Periophthalmus waltoni","Periophthalmus","Periophthalminae","Oxudercidae","Gobiiformes","Actinopteri","Osteichthyes"
"25254","Periophthalmus weberi","Periophthalmus","Periophthalminae","Oxudercidae","Gobiiformes","Actinopteri","Osteichthyes"
"13563","Perissias taeniopterus","Perissias",NA,"Bothidae","Pleuronectiformes","Actinopteri","Osteichthyes"
"8800","Perissodus eccentricus","Perissodus","Pseudocrenilabrinae","Cichlidae","Cichliformes","Actinopteri","Osteichthyes"
"8801","Perissodus microlepis","Perissodus","Pseudocrenilabrinae","Cichlidae","Cichliformes","Actinopteri","Osteichthyes"
"60495","Peristedion altipinne","Peristedion",NA,"Peristediidae","Perciformes/Scorpaenoidei","Actinopteri","Osteichthyes"
"59161","Peristedion amblygenys","Peristedion",NA,"Peristediidae","Perciformes/Scorpaenoidei","Actinopteri","Osteichthyes"
"61102","Peristedion antillarum","Peristedion",NA,"Peristediidae","Perciformes/Scorpaenoidei","Actinopteri","Osteichthyes"
"50090","Peristedion barbiger","Peristedion",NA,"Peristediidae","Perciformes/Scorpaenoidei","Actinopteri","Osteichthyes"
"4016","Peristedion brevirostre","Peristedion",NA,"Peristediidae","Perciformes/Scorpaenoidei","Actinopteri","Osteichthyes"
"1746","Peristedion cataphractum","Peristedion",NA,"Peristediidae","Perciformes/Scorpaenoidei","Actinopteri","Osteichthyes"
"50709","Peristedion crustosum","Peristedion",NA,"Peristediidae","Perciformes/Scorpaenoidei","Actinopteri","Osteichthyes"
"46230","Peristedion ecuadorense","Peristedion",NA,"Peristediidae","Perciformes/Scorpaenoidei","Actinopteri","Osteichthyes"
"4017","Peristedion gracile","Peristedion",NA,"Peristediidae","Perciformes/Scorpaenoidei","Actinopteri","Osteichthyes"
"61103","Peristedion greyae","Peristedion",NA,"Peristediidae","Perciformes/Scorpaenoidei","Actinopteri","Osteichthyes"
"48374","Peristedion imberbe","Peristedion",NA,"Peristediidae","Perciformes/Scorpaenoidei","Actinopteri","Osteichthyes"
"10441","Peristedion liorhynchus","Peristedion",NA,"Peristediidae","Perciformes/Scorpaenoidei","Actinopteri","Osteichthyes"
"68508","Peristedion longicornutum","Peristedion",NA,"Peristediidae","Perciformes/Scorpaenoidei","Actinopteri","Osteichthyes"
"48376","Peristedion longispatha","Peristedion",NA,"Peristediidae","Perciformes/Scorpaenoidei","Actinopteri","Osteichthyes"
"4018","Peristedion miniatum","Peristedion",NA,"Peristediidae","Perciformes/Scorpaenoidei","Actinopteri","Osteichthyes"
"65887","Peristedion nesium","Peristedion",NA,"Peristediidae","Perciformes/Scorpaenoidei","Actinopteri","Osteichthyes"
"24027","Peristedion nierstraszi","Peristedion",NA,"Peristediidae","Perciformes/Scorpaenoidei","Actinopteri","Osteichthyes"
"24025","Peristedion orientale","Peristedion",NA,"Peristediidae","Perciformes/Scorpaenoidei","Actinopteri","Osteichthyes"
"61105","Peristedion paucibarbiger","Peristedion",NA,"Peristediidae","Perciformes/Scorpaenoidei","Actinopteri","Osteichthyes"
"59164","Peristedion riversandersoni","Peristedion",NA,"Peristediidae","Perciformes/Scorpaenoidei","Actinopteri","Osteichthyes"
"4019","Peristedion thompsoni","Peristedion",NA,"Peristediidae","Perciformes/Scorpaenoidei","Actinopteri","Osteichthyes"
"46228","Peristedion truncatum","Peristedion",NA,"Peristediidae","Perciformes/Scorpaenoidei","Actinopteri","Osteichthyes"
"61104","Peristedion unicuspis","Peristedion",NA,"Peristediidae","Perciformes/Scorpaenoidei","Actinopteri","Osteichthyes"
"10738","Peristedion weberi","Peristedion",NA,"Peristediidae","Perciformes/Scorpaenoidei","Actinopteri","Osteichthyes"
"52254","Peristrominous dolosus","Peristrominous",NA,"Aploactinidae","Perciformes/Scorpaenoidei","Actinopteri","Osteichthyes"
"52483","Peronedys anguillaris","Peronedys",NA,"Clinidae","Blenniiformes","Actinopteri","Osteichthyes"
"12120","Perrunichthys perruno","Perrunichthys",NA,"Pimelodidae","Siluriformes","Actinopteri","Osteichthyes"
"15154","Perryena leucometopon","Perryena",NA,"Perryenidae","Perciformes/Scorpaenoidei","Actinopteri","Osteichthyes"
"16700","Persparsia kopua","Persparsia",NA,"Platytroctidae","Alepocephaliformes","Actinopteri","Osteichthyes"
"64506","Perulibatrachus aquilonarius","Perulibatrachus","Halophryninae","Batrachoididae","Batrachoidiformes","Actinopteri","Osteichthyes"
"4932","Perulibatrachus elminensis","Perulibatrachus","Halophryninae","Batrachoididae","Batrachoidiformes","Actinopteri","Osteichthyes"
"27211","Perulibatrachus kilburni","Perulibatrachus","Halophryninae","Batrachoididae","Batrachoidiformes","Actinopteri","Osteichthyes"
"10179","Perulibatrachus rossignoli","Perulibatrachus","Halophryninae","Batrachoididae","Batrachoidiformes","Actinopteri","Osteichthyes"
"4366","Pervagor alternans","Pervagor",NA,"Monacanthidae","Tetraodontiformes","Actinopteri","Osteichthyes"
"4367","Pervagor aspricaudus","Pervagor",NA,"Monacanthidae","Tetraodontiformes","Actinopteri","Osteichthyes"
"4368","Pervagor janthinosoma","Pervagor",NA,"Monacanthidae","Tetraodontiformes","Actinopteri","Osteichthyes"
"4369","Pervagor marginalis","Pervagor",NA,"Monacanthidae","Tetraodontiformes","Actinopteri","Osteichthyes"
"4370","Pervagor melanocephalus","Pervagor",NA,"Monacanthidae","Tetraodontiformes","Actinopteri","Osteichthyes"
"4371","Pervagor nigrolineatus","Pervagor",NA,"Monacanthidae","Tetraodontiformes","Actinopteri","Osteichthyes"
"4372","Pervagor randalli","Pervagor",NA,"Monacanthidae","Tetraodontiformes","Actinopteri","Osteichthyes"
"4373","Pervagor spilosoma","Pervagor",NA,"Monacanthidae","Tetraodontiformes","Actinopteri","Osteichthyes"
"16849","Petalichthys capensis","Petalichthys",NA,"Belonidae","Beloniformes","Actinopteri","Osteichthyes"
"26819","Petenia splendida","Petenia","Cichlasomatinae","Cichlidae","Cichliformes","Actinopteri","Osteichthyes"
"11155","Petersius conserialis","Petersius",NA,"Alestidae","Characiformes","Actinopteri","Osteichthyes"
"63370","Pethia atra","Pethia","Smiliogastrinae","Cyprinidae","Cypriniformes","Actinopteri","Osteichthyes"
"67191","Pethia aurea","Pethia","Smiliogastrinae","Cyprinidae","Cypriniformes","Actinopteri","Osteichthyes"
"25193","Pethia bandula","Pethia","Smiliogastrinae","Cyprinidae","Cypriniformes","Actinopteri","Osteichthyes"
"67192","Pethia canius","Pethia","Smiliogastrinae","Cyprinidae","Cypriniformes","Actinopteri","Osteichthyes"
"4714","Pethia conchonius","Pethia","Smiliogastrinae","Cyprinidae","Cypriniformes","Actinopteri","Osteichthyes"
"6143","Pethia cumingii","Pethia","Smiliogastrinae","Cyprinidae","Cypriniformes","Actinopteri","Osteichthyes"
"62117","Pethia didi","Pethia","Smiliogastrinae","Cyprinidae","Cypriniformes","Actinopteri","Osteichthyes"
"63870","Pethia erythromycter","Pethia","Smiliogastrinae","Cyprinidae","Cypriniformes","Actinopteri","Osteichthyes"
"67751","Pethia expletiforis","Pethia","Smiliogastrinae","Cyprinidae","Cypriniformes","Actinopteri","Osteichthyes"
"4762","Pethia gelius","Pethia","Smiliogastrinae","Cyprinidae","Cypriniformes","Actinopteri","Osteichthyes"
"24150","Pethia guganio","Pethia","Smiliogastrinae","Cyprinidae","Cypriniformes","Actinopteri","Osteichthyes"
"63373","Pethia khugae","Pethia","Smiliogastrinae","Cyprinidae","Cypriniformes","Actinopteri","Osteichthyes"
"67581","Pethia longicauda","Pethia","Smiliogastrinae","Cyprinidae","Cypriniformes","Actinopteri","Osteichthyes"
"67582","Pethia lutea","Pethia","Smiliogastrinae","Cyprinidae","Cypriniformes","Actinopteri","Osteichthyes"
"63876","Pethia macrogramma","Pethia","Smiliogastrinae","Cyprinidae","Cypriniformes","Actinopteri","Osteichthyes"
"60650","Pethia manipurensis","Pethia","Smiliogastrinae","Cyprinidae","Cypriniformes","Actinopteri","Osteichthyes"
"61932","Pethia meingangbii","Pethia","Smiliogastrinae","Cyprinidae","Cypriniformes","Actinopteri","Osteichthyes"
"65424","Pethia melanomaculata","Pethia","Smiliogastrinae","Cyprinidae","Cypriniformes","Actinopteri","Osteichthyes"
"63034","Pethia muvattupuzhaensis","Pethia","Smiliogastrinae","Cyprinidae","Cypriniformes","Actinopteri","Osteichthyes"
"63873","Pethia nankyweensis","Pethia","Smiliogastrinae","Cyprinidae","Cypriniformes","Actinopteri","Osteichthyes"
"24152","Pethia narayani","Pethia","Smiliogastrinae","Cyprinidae","Cypriniformes","Actinopteri","Osteichthyes"
"66493","Pethia nigripinna","Pethia","Smiliogastrinae","Cyprinidae","Cypriniformes","Actinopteri","Osteichthyes"
"6144","Pethia nigrofasciata","Pethia","Smiliogastrinae","Cyprinidae","Cypriniformes","Actinopteri","Osteichthyes"
"62459","Pethia ornatus","Pethia","Smiliogastrinae","Cyprinidae","Cypriniformes","Actinopteri","Osteichthyes"
"64645","Pethia padamya","Pethia","Smiliogastrinae","Cyprinidae","Cypriniformes","Actinopteri","Osteichthyes"
"10816","Pethia phutunio","Pethia","Smiliogastrinae","Cyprinidae","Cypriniformes","Actinopteri","Osteichthyes"
"64530","Pethia pookodensis","Pethia","Smiliogastrinae","Cyprinidae","Cypriniformes","Actinopteri","Osteichthyes"
"60202","Pethia punctata","Pethia","Smiliogastrinae","Cyprinidae","Cypriniformes","Actinopteri","Osteichthyes"
"64705","Pethia reval","Pethia","Smiliogastrinae","Cyprinidae","Cypriniformes","Actinopteri","Osteichthyes"
"67750","Pethia rutila","Pethia","Smiliogastrinae","Cyprinidae","Cypriniformes","Actinopteri","Osteichthyes"
"68592","Pethia sanjaymoluri","Pethia","Smiliogastrinae","Cyprinidae","Cypriniformes","Actinopteri","Osteichthyes"
"55237","Pethia setnai","Pethia","Smiliogastrinae","Cyprinidae","Cypriniformes","Actinopteri","Osteichthyes"
"13201","Pethia shalynius","Pethia","Smiliogastrinae","Cyprinidae","Cypriniformes","Actinopteri","Osteichthyes"
"59861","Pethia sharmai","Pethia","Smiliogastrinae","Cyprinidae","Cypriniformes","Actinopteri","Osteichthyes"
"61550","Pethia stoliczkana","Pethia","Smiliogastrinae","Cyprinidae","Cypriniformes","Actinopteri","Osteichthyes"
"67855","Pethia striata","Pethia","Smiliogastrinae","Cyprinidae","Cypriniformes","Actinopteri","Osteichthyes"
"The type locality was a pool-riffle sequence in a small gently flowing clear water stream with a pH of 6.1 and water temperature of 25.5°C. The stream at the type locality has a width of 7 m and a depth of 0.6 m. The run-riffle sequence just below the type locality has a flow velocity of 0.2 m/s. This species was collected in an altitude range between 660-910 m ASL. <i>Ochlandra sp., <i>Ficus sp., and <i>Elaeocarpus tuberculatus dominated the land vegetation, providing 80% shade. The substrate was composed of leaf litter mostly with <i>Lagenandra sp., bamboo leaves, and clay.  Other fishes commonly found at the type locality included the following:  <i>Devario malabaricus, <i>Salmophasia boopis, <i>Garra mullya, <i>Barilius canarensis, <i>Barbodes wynaadensis, <i>Tor khudree, <i>Dawkinsia arulius, <i>Puntius sahyadriensis, <i>Osteochilus nashii (Cyprinidae), <i>Batasio sharavatiensis (Bagridae), and <i>Nemacheilus denisoni (Nemacheilidae) (Ref. 104010).",NA,NA,NA,NA,NA,NA,NA
"63875","Pethia thelys","Pethia","Smiliogastrinae","Cyprinidae","Cypriniformes","Actinopteri","Osteichthyes"
"62116","Pethia tiantian","Pethia","Smiliogastrinae","Cyprinidae","Cypriniformes","Actinopteri","Osteichthyes"
"4815","Pethia ticto","Pethia","Smiliogastrinae","Cyprinidae","Cypriniformes","Actinopteri","Osteichthyes"
"61934","Pethia yuensis","Pethia","Smiliogastrinae","Cyprinidae","Cypriniformes","Actinopteri","Osteichthyes"
"61573","Petilipinnis grunniens","Petilipinnis",NA,"Sciaenidae","Eupercaria/misc","Actinopteri","Osteichthyes"
"10695","Petitella georgiae","Petitella","Stethaprioninae","Characidae","Characiformes","Actinopteri","Osteichthyes"
"5214","Petrocephalus ansorgii","Petrocephalus",NA,"Mormyridae","Osteoglossiformes","Actinopteri","Osteichthyes"
"67424","Petrocephalus arnegardi","Petrocephalus",NA,"Mormyridae","Osteoglossiformes","Actinopteri","Osteichthyes"
"10985","Petrocephalus balayi","Petrocephalus",NA,"Mormyridae","Osteoglossiformes","Actinopteri","Osteichthyes"
"2398","Petrocephalus bane","Petrocephalus",NA,"Mormyridae","Osteoglossiformes","Actinopteri","Osteichthyes"
"10993","Petrocephalus binotatus","Petrocephalus",NA,"Mormyridae","Osteoglossiformes","Actinopteri","Osteichthyes"
"67423","Petrocephalus boboto","Petrocephalus",NA,"Mormyridae","Osteoglossiformes","Actinopteri","Osteichthyes"
"2399","Petrocephalus bovei","Petrocephalus",NA,"Mormyridae","Osteoglossiformes","Actinopteri","Osteichthyes"
"8380","Petrocephalus catostoma","Petrocephalus",NA,"Mormyridae","Osteoglossiformes","Actinopteri","Osteichthyes"
"11007","Petrocephalus christyi","Petrocephalus",NA,"Mormyridae","Osteoglossiformes","Actinopteri","Osteichthyes"
"11004","Petrocephalus congicus","Petrocephalus",NA,"Mormyridae","Osteoglossiformes","Actinopteri","Osteichthyes"
"11008","Petrocephalus cunganus","Petrocephalus",NA,"Mormyridae","Osteoglossiformes","Actinopteri","Osteichthyes"
"66668","Petrocephalus degeni","Petrocephalus",NA,"Mormyridae","Osteoglossiformes","Actinopteri","Osteichthyes"
